Q2,Q2_corr,Q2_corr_err,xbj_set,xbj,xbj_corr,xbj_corr_err,z_set,z,z_corr,z_corr_err,RunGroup,y_RD,error_RD,y_RD_rho,RY,RY_rho,RY_1p8rho,RY_noexc,RY_nodelta,error,yield_neg,yield_pos,yield_neg_data,error_neg,yield_pos_data,error_pos,charge_neg_all,charge_pos_all,yield_neg_exc,yield_neg_delta,yield_neg_rho,yield_pos_exc,yield_pos_delta,yield_pos_rho,yield_neg_incnorad,yield_neg_incrad,yield_pos_incnorad,yield_pos_incrad,W2_corr,Wp2_corr,xprime_corr,zprime_corr,shms_p,shms_dp
4,3.48962,0.0110575,0.5,0.425000,0.424378,9.62106e-05,0.5,0.575000,0.568285,7.94488e-05,340,4.83493,1.00766,4.03793,0.660439,0.626769,0.595533,0.609861,0.603004,0.0387285,9.2728,14.0404,10.3288,0.371906,16.6468,0.600646,163.336,72.9859,0.692718,0.199922,0.96868,1.53604,0.814585,0.96868,12.1377,10.2602,20.6532,18.6261,5.61782,2.78572,0.404782,0.543648,2.49228,18.0186
4,3.88605,0.021103,0.5,0.475000,0.466033,7.91679e-05,0.5,0.575000,0.56124,3.64045e-05,340,5.81793,2.35661,4.97915,0.694437,0.665893,0.639478,0.573124,0.626547,0.0733449,3.00574,4.32832,3.29602,0.209271,5.71974,0.343759,163.336,72.9859,0.170252,0.0839846,0.298262,0.903402,0.37013,0.298262,4.26278,3.73353,7.30677,6.6877,5.33042,2.68443,-nan,-nan,2.49463,18.1302
4,3.34081,0.00843898,0.5,0.375000,0.372896,9.69672e-05,0.6,0.475000,0.488949,2.876e-05,330,6.63252,2.41478,5.78343,0.717847,0.693359,0.671133,0.692367,0.690951,0.0640807,6.39457,8.90799,6.47644,0.485121,9.06719,0.419086,86.0119,112.713,0.0579672,0.00889589,0.510459,0.0995408,0.0389401,0.510459,10.4052,8.49781,16.5404,14.3872,6.50158,3.5978,0.359473,0.472464,2.33548,-7.90415
4,4.18935,0.00791637,0.5,0.475000,0.469993,9.59502e-05,0.6,0.475000,0.489541,2.59626e-05,330,3.29497,1.66794,2.98653,0.588758,0.570602,0.554924,0.571721,0.566114,0.0940273,1.96387,3.33562,1.99559,0.274576,3.41039,0.257463,86.0119,112.713,0.0168209,0.00896381,0.112457,0.0246943,0.0369997,0.112457,2.68957,2.18647,4.39717,3.62802,5.60805,3.13938,0.44936,0.468736,2.32633,-8.26461
4,3.07219,0.00166845,0.5,0.325000,0.341678,2.07966e-05,0.6,0.525000,0.523282,0.000102427,330,2.71197,1.15442,1.81451,0.553037,0.48405,0.409532,0.457351,0.503053,0.0768751,2.3834,4.30965,2.86194,0.287143,5.3401,0.298827,86.0119,112.713,0.0145514,0.420275,0.543276,0.219026,0.682489,0.543276,8.19091,7.44265,13.1431,11.4986,6.80318,3.54181,0.33077,0.506808,2.50964,-1.0364
4,3.30281,0.00770605,0.5,0.375000,0.376559,9.93663e-05,0.6,0.525000,0.524901,0.000100841,330,4.74229,0.744266,4.20204,0.65684,0.634237,0.614163,0.631586,0.621156,0.0292146,21.1031,32.1282,21.7812,0.799516,33.9757,0.748575,86.0119,112.713,0.353044,0.231769,1.59502,0.698447,0.965313,1.59502,27.4948,23.7107,44.8385,40.3776,6.35458,3.32942,0.36262,0.506054,2.45581,-3.15877
4,3.64435,0.0164195,0.5,0.425000,0.423523,0.000102731,0.6,0.525000,0.527531,9.63168e-05,330,3.65428,0.568752,3.32893,0.608062,0.590663,0.575627,0.58392,0.585407,0.029123,18.7205,30.7871,19.1154,0.773123,32.0688,0.74678,86.0119,112.713,0.242213,0.0978294,1.10767,0.716901,0.400142,1.10767,25.3243,21.8065,41.9831,36.5901,5.84369,3.07753,0.405898,0.505957,2.41973,-4.58184
4,4.04905,0.0167869,0.5,0.475000,0.471542,9.62619e-05,0.6,0.525000,0.527392,9.5936e-05,330,4.65222,1.03757,4.20793,0.653268,0.6345,0.618075,0.625684,0.619926,0.0415799,11.6841,17.8856,12.0115,0.633074,19.0524,0.597347,86.0119,112.713,0.0955908,0.168491,0.707302,0.355981,0.611314,0.707302,14.4351,11.6414,24.248,20.1014,5.42091,2.8716,0.449969,0.503319,2.41403,-4.80636
4,4.37608,0.00681426,0.5,0.525000,0.512731,4.71845e-05,0.6,0.525000,0.523377,7.8249e-05,330,3.04167,1.39733,2.63866,0.573965,0.548102,0.524956,0.548976,0.541168,0.0845413,2.16311,3.76872,2.22027,0.277081,3.91322,0.274041,86.0119,112.713,0.0288478,0.0182825,0.180698,0.0472756,0.0703319,0.180698,2.48108,2.04563,4.1922,3.41193,5.04187,2.70562,0.475622,0.47529,2.38166,-6.08305
4,3.0758,0.00160313,0.5,0.325000,0.342274,1.83652e-05,0.6,0.575000,0.572922,0.000106362,330,1.43887,0.671603,0.450834,0.448415,0.325969,0.173951,0.373547,0.318616,0.0681108,1.6788,3.74384,1.98127,0.227322,4.26442,0.257644,86.0119,112.713,0.226347,0.0473496,0.632977,0.245616,0.199877,0.632977,6.52168,5.90123,10.7521,9.20129,6.79431,3.23009,0.331473,0.555736,2.74662,8.30853
4,3.29578,0.00760909,0.5,0.375000,0.377268,0.000100463,0.6,0.575000,0.573611,0.000103285,330,5.18899,0.83878,4.12401,0.673522,0.630724,0.588976,0.622859,0.616506,0.0298012,18.8359,27.9662,19.4527,0.699368,29.8592,0.673036,86.0119,112.713,0.300548,0.217776,2.48717,0.793875,0.890735,2.48717,23.0649,19.3831,38.7464,34.4825,6.32706,3.04072,0.363423,0.553155,2.67411,5.44958
4,3.58159,0.0186809,0.5,0.425000,0.423754,9.8306e-05,0.6,0.575000,0.572715,9.76543e-05,330,4.22576,0.643079,3.52737,0.635292,0.601454,0.56996,0.587336,0.587741,0.0285124,20.8112,32.7584,21.7486,0.794456,35.7844,0.773118,86.0119,112.713,0.295095,0.477314,2.18036,1.13916,1.44152,2.18036,27.8721,22.9658,47.6096,40.6032,5.75423,2.81305,0.405506,0.548643,2.58227,1.82792
4,3.9977,0.0216727,0.5,0.475000,0.466951,7.42316e-05,0.6,0.575000,0.56651,7.44295e-05,330,4.85576,1.2415,4.11316,0.661237,0.63023,0.601088,0.628373,0.614354,0.0474916,7.44275,11.2558,7.76932,0.447841,12.0768,0.441397,86.0119,112.713,0.190996,0.0952631,0.819994,0.33245,0.391008,0.819994,9.5495,8.37079,16.4728,14.516,5.44461,2.70288,0.441721,0.537356,2.587,2.01432
4,3.07885,0.00144256,0.5,0.325000,0.342105,1.83287e-05,0.6,0.625000,0.623158,9.59187e-05,330,1.73797,0.739878,1.02491,0.477167,0.402974,0.323529,0.403914,0.389365,0.0674161,1.67272,3.50552,1.95958,0.204082,4.3203,0.249747,86.0119,112.713,0.191397,0.0594513,0.400984,0.435485,0.227908,0.400984,4.46256,3.90235,7.53763,6.1371,6.8041,2.91954,0.331377,0.602857,2.99259,18.0083
4,3.29407,0.00753793,0.5,0.375000,0.376216,9.50062e-05,0.6,0.625000,0.621654,9.21502e-05,330,6.22525,1.26078,5.12874,0.706609,0.671368,0.637849,0.663572,0.656122,0.0361754,13.1656,18.6321,13.9021,0.557754,20.3442,0.535578,86.0119,112.713,0.228829,0.380954,1.4579,0.546093,0.971513,1.4579,16.1356,13.3599,27.7808,24.626,6.34836,2.77665,0.361582,0.599701,2.90553,14.5751
4,3.61883,0.0176363,0.5,0.425000,0.417304,8.1844e-05,0.6,0.625000,0.613155,5.21404e-05,330,4.2249,1.13437,3.19623,0.635254,0.583115,0.529815,0.563789,0.558348,0.0503054,5.32543,8.38315,5.58569,0.353259,9.4266,0.362585,86.0119,112.713,0.119842,0.115954,0.930973,0.447968,0.511293,0.930973,7.87267,7.1324,13.7324,12.6244,5.93322,2.67839,0.392803,0.584993,2.83634,11.8467
4,3.07588,0.00174496,0.5,0.325000,0.341408,2.01469e-05,0.7,0.575000,0.577587,9.05569e-05,320,2.18055,0.822025,0.61211,0.514607,0.349538,0.10707,0.363698,0.34647,0.0645582,2.18841,4.25258,2.32412,0.214152,4.53512,0.33382,102.643,72.8146,0.0908747,0.0328239,0.982552,0.137412,0.120627,0.982552,6.42852,5.85925,10.6286,9.70699,6.81703,3.21752,0.330688,0.559562,2.77582,-6.2244
4,3.32942,0.00836755,0.5,0.375000,0.374352,9.78759e-05,0.7,0.575000,0.580501,8.17717e-05,320,6.00553,1.38167,5.16385,0.700166,0.672627,0.647412,0.654583,0.649582,0.0414044,11.33,16.1819,11.685,0.481463,17.6756,0.665462,102.643,72.8146,0.0961267,0.21595,1.06298,0.544921,0.854119,1.06298,15.3171,13.4669,25.7906,24.1556,6.44883,3.04793,0.361011,0.561027,2.75388,-6.96559
4,3.75062,0.0117205,0.5,0.425000,0.423041,9.96698e-05,0.7,0.575000,0.580998,7.9737e-05,320,3.01377,0.637309,2.49632,0.57227,0.5382,0.506855,0.543062,0.525497,0.0388658,8.27722,14.4638,8.63581,0.424544,15.339,0.643883,102.643,72.8146,0.153384,0.141996,0.870709,0.185023,0.541767,0.870709,11.6236,9.57464,19.9495,16.5681,5.99758,2.85716,0.407422,0.558492,2.74662,-7.21094
4,4.14664,0.00807261,0.5,0.475000,0.466087,6.50382e-05,0.7,0.575000,0.578182,7.49156e-05,320,3.54687,1.25076,3.05991,0.602484,0.575066,0.550267,0.572793,0.566908,0.0658812,3.33718,5.53903,3.42077,0.271517,5.78071,0.404677,102.643,72.8146,0.0411446,0.0263293,0.287564,0.0886532,0.106919,0.287564,4.00354,3.23184,6.95752,5.63014,5.6326,2.72174,0.444784,0.552421,2.74339,-7.32009
4,3.3002,0.00794556,0.5,0.375000,0.375982,9.57069e-05,0.7,0.625000,0.62248,9.48907e-05,320,4.70893,0.771006,3.84908,0.655526,0.61779,0.58185,0.599386,0.607705,0.0304964,17.0128,25.9529,17.6296,0.576081,28.0964,0.82793,102.643,72.8146,0.368045,0.14322,1.99316,1.2673,0.58469,1.99316,20.015,16.5905,34.4956,29.8038,6.36312,2.7821,0.361888,0.600542,2.91616,-1.48324
4,3.65673,0.0143064,0.5,0.425000,0.417668,8.41429e-05,0.7,0.625000,0.615475,5.92431e-05,320,3.84505,1.00636,2.89055,0.617593,0.564621,0.511182,0.545949,0.53733,0.0490551,6.38866,10.3444,6.85063,0.374805,11.975,0.553906,102.643,72.8146,0.204058,0.175987,1.00331,0.647337,0.728007,1.00331,9.96126,8.19483,17.4048,14.6807,5.97957,2.6835,0.395345,0.58829,2.87462,-2.8866
4.75,3.84398,0.00371023,0.45,0.325000,0.338506,3.26213e-05,0.4,0.325000,0.341338,1.29776e-05,180,5.36855,2.09889,5.07395,0.67978,0.669383,0.660639,0.669606,0.666606,0.0717408,1.90761,2.80622,1.91471,0.154126,2.82732,0.190531,227.573,140.285,0.0014032,0.00475012,0.0694388,0.00137898,0.0178875,0.0694388,2.3888,2.07131,3.53515,3.22777,8.39628,5.7175,0.330106,0.332631,2.06568,-7.84407
4.75,4.19618,0.014574,0.45,0.375000,0.372479,0.000104658,0.4,0.325000,0.343089,1.1813e-05,180,8.34579,2.61372,8.21128,0.757002,0.754325,0.752151,0.751725,0.753534,0.051445,4.32559,5.71411,4.33977,0.218041,5.75851,0.260449,227.573,140.285,0.0110355,0.00244392,0.0487939,0.0358055,0.00956655,0.0487939,4.61044,4.38426,6.90154,7.05295,7.95325,5.41383,0.362558,0.33337,2.05957,-8.11675
4.75,4.73576,0.0124177,0.45,0.425000,0.4209,9.32557e-05,0.4,0.325000,0.343389,1.06151e-05,180,3.71096,1.17964,3.60155,0.610943,0.605344,0.600745,0.60229,0.603196,0.059519,2.15146,3.52154,2.16882,0.163339,3.5803,0.21499,227.573,140.285,0.0109126,0.00544326,0.0474948,0.0345024,0.0205498,0.0474948,2.52346,2.37762,3.82538,3.58385,7.4,5.04551,0.407926,0.332579,2.05884,-8.1495
4.75,3.84558,0.00312219,0.45,0.325000,0.339499,2.84112e-05,0.4,0.375000,0.373675,0.000101365,180,9.757,2.83763,9.41834,0.781929,0.776425,0.771852,0.775329,0.772819,0.0449811,5.33358,6.82106,5.36539,0.218932,6.90274,0.274905,227.573,140.285,0.0211403,0.0102583,0.145441,0.0381293,0.0458926,0.145441,7.11017,7.01942,10.6908,10.9969,8.3664,5.45181,0.330658,0.36368,2.2567,0.677583
4.75,4.16654,0.0116829,0.45,0.375000,0.376585,9.8897e-05,0.4,0.375000,0.374267,0.000100369,180,4.72478,0.495804,4.5525,0.656152,0.649225,0.643481,0.646222,0.644721,0.0195399,21.6743,33.0324,21.8751,0.483545,33.7204,0.651586,227.573,140.285,0.0649069,0.116135,0.585292,0.23668,0.385024,0.585292,26.6064,23.9824,40.4417,36.5423,7.78453,5.08938,0.365486,0.362702,2.20787,-1.50078
4.75,4.58057,0.0204415,0.45,0.425000,0.423548,0.000100741,0.4,0.375000,0.376807,9.27368e-05,180,4.6243,0.504975,4.45165,0.652146,0.64504,0.639153,0.641868,0.640498,0.0203678,20.4638,31.3792,20.6968,0.485533,32.1129,0.637306,227.573,140.285,0.117532,0.0942924,0.55417,0.326868,0.351541,0.55417,25.3659,23.06,38.9704,36.0319,7.12024,4.65468,0.40921,0.363645,2.17186,-3.10722
4.75,4.94899,0.0207802,0.45,0.475000,0.47148,9.83057e-05,0.4,0.375000,0.380086,8.36113e-05,180,4.1082,0.606439,3.92103,0.630004,0.621261,0.613976,0.617041,0.615156,0.0276732,11.0713,17.5733,11.2212,0.375927,18.1048,0.48969,227.573,140.285,0.0457598,0.0868082,0.350003,0.180888,0.296502,0.350003,12.6722,11.208,19.5879,17.5942,6.43379,4.19628,0.453589,0.365433,2.12562,-5.1699
4.75,5.31294,0.0148763,0.45,0.525000,0.519982,9.4802e-05,0.4,0.375000,0.384782,5.53401e-05,180,4.37853,1.09344,4.20233,0.641942,0.63425,0.627828,0.631909,0.62781,0.0467283,4.38424,6.82965,4.45473,0.241845,7.03471,0.324376,227.573,140.285,0.0304102,0.0284747,0.128049,0.0663577,0.0989198,0.128049,4.08086,3.40869,6.3368,5.10724,5.79023,3.75104,0.498181,0.368267,2.09478,-6.54611
4.75,3.8413,0.00316674,0.45,0.325000,0.339171,2.96287e-05,0.4,0.425000,0.422865,0.000105057,180,6.38786,1.76023,5.86859,0.711201,0.696005,0.682886,0.692758,0.688624,0.048937,3.33604,4.69071,3.41579,0.167993,4.87538,0.219956,227.573,140.285,0.0523907,0.0258052,0.200303,0.102953,0.0906133,0.200303,5.60328,5.49399,8.63904,9.05513,8.3692,5.07928,0.330803,0.411829,2.55447,13.9619
4.75,4.1662,0.0117675,0.45,0.375000,0.377226,0.000100468,0.4,0.425000,0.423335,0.000105032,180,4.40572,0.480662,4.13717,0.6431,0.631321,0.621368,0.626367,0.626948,0.0204085,15.6692,24.365,15.8795,0.370301,25.0527,0.516052,227.573,140.285,0.116696,0.0837645,0.707941,0.37496,0.299096,0.707941,20.8503,19.8685,32.534,31.8918,7.76553,4.73509,0.366018,0.41063,2.49422,11.2742
4.75,4.54876,0.0205238,0.45,0.425000,0.424884,0.000102768,0.4,0.425000,0.423287,0.000103555,180,4.41768,0.453227,4.15153,0.643607,0.631971,0.62212,0.631086,0.626548,0.019189,19.7648,30.7093,20.0709,0.440346,31.4955,0.60844,227.573,140.285,0.147983,0.129756,0.862701,0.275773,0.446373,0.862701,25.9811,23.572,40.9522,37.6179,7.04414,4.31758,0.41099,0.409053,2.41717,7.83674
4.75,4.8581,0.0246825,0.45,0.475000,0.473723,0.000102105,0.4,0.425000,0.423645,0.000105931,180,5.51767,0.732524,5.22667,0.684797,0.674855,0.666464,0.668799,0.665391,0.0242595,15.7265,22.9652,16.0092,0.413002,23.9084,0.546033,227.573,140.285,0.0910882,0.162229,0.607269,0.322745,0.537349,0.607269,18.4969,16.5743,29.3119,26.7298,6.28385,3.86111,0.455634,0.406737,2.31712,3.37336
4.75,5.20841,0.0202916,0.45,0.525000,0.52183,9.87148e-05,0.4,0.425000,0.423768,0.000102362,180,5.66643,1.07043,5.3278,0.689648,0.678381,0.66885,0.673995,0.66926,0.0343675,8.55081,12.3988,8.74132,0.321102,12.9245,0.406183,227.573,140.285,0.0857606,0.0774036,0.337014,0.204309,0.269248,0.337014,9.06541,7.76403,14.4227,12.9916,5.65749,3.4722,0.49929,0.404589,2.25535,0.617698
4.75,5.5833,0.0124706,0.45,0.575000,0.570833,0.000100515,0.4,0.425000,0.423921,0.000103605,180,6.66238,2.23185,6.32635,0.718637,0.709481,0.701733,0.704113,0.699926,0.0588949,3.53251,4.91556,3.64004,0.213558,5.16993,0.271986,227.573,140.285,0.0646853,0.0239902,0.12447,0.123162,0.0888932,0.12447,3.32842,2.74481,5.30436,4.42206,5.08218,3.10601,0.544312,0.403177,2.21043,-1.38657
4.75,5.91321,0.0059129,0.45,0.625000,0.61604,6.0792e-05,0.4,0.425000,0.423153,9.68942e-05,180,2.10529,1.07993,2.01332,0.508623,0.501107,0.494923,0.49982,0.497731,0.0869172,0.795449,1.56393,0.833721,0.110126,1.65495,0.15667,227.573,140.285,0.0272759,0.0041489,0.0195659,0.0571827,0.0167219,0.0195659,0.627215,0.514997,0.998632,0.810813,4.56929,2.77785,0.577256,0.383545,2.16507,-3.41031
4.75,3.84254,0.00215179,0.45,0.325000,0.340799,2.33565e-05,0.4,0.475000,0.458037,1.63022e-05,180,3.7456,1.71766,3.47511,0.612683,0.598668,0.586342,0.563302,0.597074,0.085891,0.619893,1.01177,0.621449,0.061252,1.0773,0.100615,227.573,140.285,0.000359111,0.00152139,0.0538709,0.0645765,0.00495831,0.0538709,1.09502,1.32334,1.71835,1.82321,8.3184,4.78499,0.332056,0.446203,2.75531,22.9222
4.75,4.14704,0.00937843,0.45,0.375000,0.379261,9.23888e-05,0.4,0.475000,0.464306,5.65131e-05,180,4.13557,0.687528,3.81904,0.631249,0.616321,0.603556,0.614216,0.608167,0.0311628,5.74978,9.10858,5.88629,0.209651,9.47971,0.303136,227.573,140.285,0.072631,0.0626708,0.334106,0.152962,0.227008,0.334106,8.06701,7.99545,12.8706,13.1772,7.67531,4.40396,0.368006,0.450511,2.70844,20.831
4.75,4.49692,0.0173481,0.45,0.425000,0.426004,0.000100819,0.4,0.475000,0.469653,9.27661e-05,180,5.11853,0.725787,4.70314,0.671,0.655297,0.641787,0.646108,0.644904,0.0261867,10.71,15.9613,10.9802,0.306451,16.8452,0.423601,227.573,140.285,0.1115,0.133671,0.597618,0.392113,0.456702,0.597618,14.4975,13.159,23.4555,22.5263,6.94585,3.97935,0.411522,0.453245,2.64421,17.9656
4.75,4.82987,0.0242428,0.45,0.475000,0.473928,9.93914e-05,0.4,0.475000,0.472214,9.8201e-05,180,5.39357,0.789846,5.00864,0.680633,0.666986,0.655244,0.65965,0.652007,0.0268536,11.1266,16.3474,11.4475,0.318076,17.3732,0.444515,227.573,140.285,0.107757,0.183999,0.59002,0.327438,0.620254,0.59002,13.4173,12.1975,21.9342,20.2655,6.24723,3.57637,0.455834,0.453863,2.56667,14.5064
4.75,5.2016,0.0206707,0.45,0.525000,0.52154,9.87079e-05,0.4,0.475000,0.473401,9.87844e-05,180,3.10142,0.537968,2.84146,0.577549,0.561497,0.547707,0.552805,0.549885,0.0320027,6.02397,10.4302,6.25048,0.253797,11.211,0.375396,227.573,140.285,0.0677726,0.127705,0.337574,0.253986,0.407463,0.337574,7.27975,6.28236,11.9922,10.1597,5.65666,3.22926,0.498934,0.452419,2.51835,12.3509
4.75,5.58444,0.0126562,0.45,0.575000,0.570805,0.000100165,0.4,0.475000,0.473795,0.000104617,180,4.87141,1.53316,4.45305,0.661835,0.645098,0.63053,0.64127,0.632653,0.0584418,2.66895,4.03266,2.80541,0.174416,4.34562,0.239485,227.573,140.285,0.0568934,0.0549904,0.151288,0.109416,0.151595,0.151288,2.72469,2.23403,4.51127,3.76233,5.08356,2.88968,0.543208,0.450064,2.47224,10.2936
4.75,4.39279,0.00541321,0.45,0.425000,0.433719,6.96718e-05,0.4,0.525000,0.50898,2.65136e-05,180,3.96291,1.71955,3.61878,0.623253,0.606236,0.591592,0.601089,0.594582,0.0813566,0.906278,1.45411,0.92441,0.0878163,1.52392,0.127185,227.573,140.285,0.0018647,0.0145058,0.0534529,0.0144832,0.0511659,0.0534529,1.40826,1.27145,2.33148,2.19247,6.62254,3.58053,0.418173,0.490664,2.75116,22.7369
4.75,4.69006,0.0117504,0.45,0.475000,0.476817,9.40809e-05,0.4,0.525000,0.515247,6.53146e-05,180,3.91601,0.99187,3.57557,0.621021,0.60399,0.589365,0.60427,0.583862,0.0474857,2.95263,4.75447,3.14043,0.168849,5.22676,0.241332,227.573,140.285,0.0735897,0.0888808,0.164461,0.126205,0.303698,0.164461,3.8205,3.3052,6.41153,5.83605,6.03097,3.23201,0.457359,0.494258,2.70318,20.5966
4.75,5.1173,0.01871,0.45,0.525000,0.522787,0.000102316,0.4,0.525000,0.517399,7.8091e-05,180,4.52583,1.31727,3.96884,0.648128,0.623534,0.601824,0.610961,0.606711,0.0543654,2.49081,3.84308,2.6125,0.156279,4.21911,0.213952,227.573,140.285,0.039553,0.0641736,0.186888,0.140987,0.210287,0.186888,2.92538,2.49343,4.96334,4.63651,5.55399,2.96002,0.499193,0.493733,2.7007,20.4856
4.75,3.84974,0.00332465,0.45,0.325000,0.339407,2.91897e-05,0.5,0.425000,0.433253,4.6802e-05,170,6.86817,2.11446,6.39146,0.723965,0.711301,0.700164,0.703326,0.699993,0.0537041,3.22826,4.45914,3.29651,0.166923,4.67283,0.237182,261.768,150.52,0.0350268,0.030219,0.206275,0.092218,0.104618,0.206275,4.40537,4.2118,6.83256,6.29365,8.37745,5.00975,0.330831,0.422081,2.62112,-6.53475
4.75,4.18975,0.0137944,0.45,0.375000,0.374444,0.000100892,0.5,0.425000,0.436163,4.07709e-05,170,3.99396,0.604413,3.81307,0.624716,0.616028,0.608794,0.615402,0.612395,0.0283747,8.73038,13.975,8.97402,0.297926,14.4662,0.41889,261.768,150.52,0.17252,0.0441479,0.274515,0.297221,0.14645,0.274515,10.7373,9.54884,16.8999,15.2619,7.88436,4.71162,0.363761,0.423691,2.60279,-7.18846
4.75,4.6998,0.0148292,0.45,0.425000,0.421876,9.67726e-05,0.5,0.425000,0.43723,4.02376e-05,170,6.05444,1.35379,5.80647,0.701624,0.694079,0.687809,0.682948,0.684693,0.0401752,5.95892,8.49303,6.14628,0.250397,9.01674,0.330358,261.768,150.52,0.115894,0.0464289,0.161716,0.303464,0.176058,0.161716,6.7548,5.85198,10.7764,9.86715,7.32494,4.38567,0.408294,0.423277,2.59757,-7.37462
4.75,5.09905,0.00836652,0.45,0.475000,0.466959,8.46057e-05,0.5,0.425000,0.441473,2.10955e-05,170,2.19508,0.81718,2.07452,0.515745,0.506134,0.498161,0.495587,0.504686,0.0638771,1.24959,2.42289,1.27811,0.12236,2.53769,0.183749,261.768,150.52,0.0216137,0.00242385,0.0400353,0.0855864,0.0104661,0.0400353,1.45674,1.22765,2.35145,1.96733,6.70629,4.00164,0.450361,0.425688,2.57118,-8.31552
4.75,3.84732,0.00304467,0.45,0.325000,0.339792,2.79836e-05,0.5,0.475000,0.473461,0.000100498,170,4.76576,1.03283,4.37819,0.657759,0.641927,0.628032,0.634399,0.62908,0.0403246,3.90123,5.93109,3.99124,0.169844,6.25576,0.256003,261.768,150.52,0.0377715,0.0519494,0.280138,0.121703,0.19028,0.280138,5.86366,5.8448,9.27707,8.91455,8.35996,4.69199,0.33109,0.460965,2.86019,1.99014
4.75,4.16545,0.0115557,0.45,0.375000,0.377013,9.90954e-05,0.5,0.475000,0.473761,0.000104048,170,4.01371,0.413369,3.79947,0.625642,0.615359,0.606696,0.610703,0.609341,0.0193104,17.3869,27.7905,17.9388,0.392253,29.1674,0.585372,261.768,150.52,0.367638,0.126776,0.684554,0.773031,0.439377,0.684554,22.0915,19.7894,35.4599,31.2222,7.7704,4.38655,0.365725,0.459751,2.79322,-0.398043
4.75,4.56475,0.0199005,0.45,0.425000,0.424053,0.000100456,0.5,0.475000,0.475032,9.84261e-05,170,4.69341,0.513464,4.35,0.654911,0.640719,0.628532,0.631153,0.633911,0.0203822,19.1751,29.279,19.8085,0.43816,31.0103,0.618642,261.768,150.52,0.34891,0.193085,0.964902,0.931578,0.571725,0.964902,23.7753,20.3459,38.6961,33.5997,7.08606,4.01483,0.409685,0.458881,2.72789,-2.72745
4.75,4.93672,0.021139,0.45,0.475000,0.471826,9.71483e-05,0.5,0.475000,0.478423,9.53323e-05,170,4.44243,0.649792,4.18369,0.644652,0.633417,0.623835,0.625663,0.624169,0.0273502,11.4903,17.8241,11.777,0.356088,18.7511,0.516465,261.768,150.52,0.104158,0.131607,0.485008,0.327924,0.403379,0.485008,12.9472,10.6485,21.3114,16.8109,6.41216,3.6259,0.454102,0.460062,2.66951,-4.80917
4.75,5.3019,0.0152096,0.45,0.525000,0.519846,9.66179e-05,0.5,0.475000,0.481839,8.20604e-05,170,3.77803,0.901009,3.49747,0.614298,0.599865,0.587637,0.599055,0.594908,0.0446797,3.93497,6.40563,3.98275,0.221396,6.54589,0.295247,261.768,150.52,0.0114977,0.0271625,0.171125,0.027692,0.0932663,0.171125,4.18843,3.38913,6.96391,6.00576,5.78253,3.25292,0.497535,0.461308,2.62061,-6.55284
4.75,3.8459,0.00303404,0.45,0.325000,0.339617,2.70124e-05,0.5,0.525000,0.523313,0.000104139,170,2.27437,0.502364,1.80832,0.521864,0.483499,0.447482,0.46784,0.467067,0.0382825,2.38272,4.56579,2.48618,0.131296,5.07494,0.221095,261.768,150.52,0.0179496,0.0836696,0.350156,0.167424,0.307924,0.350156,4.46631,4.38678,7.23627,6.75587,8.36291,4.31019,0.331053,0.509908,3.16244,12.7678
4.75,4.16624,0.0115395,0.45,0.375000,0.377323,9.75278e-05,0.5,0.525000,0.52353,0.000101113,170,5.48353,0.692291,4.9358,0.683662,0.664272,0.647242,0.645504,0.64887,0.0230925,13.1379,19.217,13.726,0.317427,21.0906,0.453604,261.768,150.52,0.31024,0.222453,0.909994,1.01546,0.776705,0.909994,16.7416,15.165,27.548,26.3495,7.76254,4.03358,0.366355,0.507659,3.08553,10.0254
4.75,4.54637,0.0196757,0.45,0.425000,0.42494,0.000102362,0.5,0.525000,0.523691,0.000102787,170,4.54899,0.512137,4.14947,0.649081,0.631878,0.61695,0.615468,0.61614,0.0210222,16.1965,24.953,17.1897,0.380256,27.8121,0.556713,261.768,150.52,0.430822,0.412104,0.944763,1.27544,1.2201,0.944763,21.1253,17.9286,35.2919,30.8044,7.03997,3.68587,0.409334,0.504764,2.99053,6.6378
4.75,4.85783,0.0249115,0.45,0.475000,0.473429,0.000102723,0.5,0.525000,0.523537,0.000103948,170,3.73309,0.43655,3.4197,0.612057,0.595671,0.581605,0.588573,0.590619,0.0219002,13.5701,22.1712,13.9835,0.363073,23.3128,0.526749,261.768,150.52,0.249995,0.0941243,0.717926,0.657429,0.320292,0.717926,15.4353,12.8463,26.0988,22.3523,6.29045,3.30986,0.455227,0.503302,2.867,2.23277
4.75,5.21012,0.0204406,0.45,0.525000,0.5218,9.94595e-05,0.5,0.525000,0.523714,0.000101966,170,3.94811,0.647798,3.64778,0.622552,0.60773,0.595035,0.605617,0.59781,0.0307633,7.71725,12.3962,7.88651,0.284199,12.918,0.408443,261.768,150.52,0.0427836,0.0930207,0.368855,0.10535,0.318463,0.368855,7.55098,6.05841,12.8982,10.4762,5.65944,2.97442,0.499102,0.500764,2.78997,-0.513847
