Q2,Q2_corr,Q2_corr_err,xbj_set,xbj,xbj_corr,xbj_corr_err,z_set,z,z_corr,z_corr_err,RunGroup,y_RD,error_RD,y_RD_rho,y_RD_1p5rho,y_RD_1p8rho,y_RD_2rho,RY,RY_rho,RY_1p5rho,RY_1p8rho,RY_noexc,RY_nodelta,error,yield_neg,yield_pos,radia_corr_neg,radia_corr_pos,yield_neg_data,yield_neg_D2_data,error_neg,yield_pos_data,yield_pos_D2_data,error_pos,charge_neg_all,charge_pos_all,yield_neg_exc,yield_neg_delta,yield_neg_norho,yield_neg_rho,yield_pos_exc,yield_pos_delta,yield_pos_norho,yield_pos_rho,yield_neg_incnorad,yield_neg_incrad,yield_pos_incnorad,yield_pos_incrad,W2_corr,Wp2_corr,xprime_corr,zprime_corr,shms_p,shms_dp,Kpi_pos,Kpi_neg
4,3.811,0.0293437,0.5,0.475000,0.474324,0.000104137,0.4,0.425000,0.423342,0.000102281,350,4.78238,0.603009,4.36379,4.155,4.02988,3.94654,0.658407,0.641311,0.632128,0.626395,0.63407,0.624314,0.0234542,24.0413,36.5144,1.12815,1.11504,24.6513,22.6472,0.623495,38.8308,36.095,0.891715,167.857,90.7974,0.238935,0.301793,21.3104,1.51125,0.737956,1.33946,32.7471,1.51125,31.663,28.0663,48.5117,43.5066,5.10987,3.18577,0.45155,0.402172,1.8119,7.36413,0.0109057,0.00259091
4,4.0421,0.0351644,0.5,0.525000,0.5216,9.72723e-05,0.4,0.425000,0.423029,9.8516e-05,350,9.61998,2.24508,9.05769,8.7744,8.60372,8.48965,0.779735,0.77025,0.765155,0.761975,0.742595,0.737874,0.0363078,17.1339,21.9739,1.1274,1.15534,17.6795,16.1892,0.542355,24.4109,21.933,0.75042,167.857,90.7974,0.283671,0.200299,15.1976,0.877547,1.04839,1.06093,19.0195,0.877547,20.2716,17.9808,31.0659,26.889,4.59034,2.8724,0.492953,0.398499,1.74558,3.43438,0.0195604,0.00909659
4,4.43088,0.0199087,0.5,0.575000,0.564041,5.84008e-05,0.4,0.425000,0.418903,8.93844e-05,350,5.70336,2.0814,5.24479,5.0172,4.88118,4.79072,0.690829,0.675493,0.667302,0.662207,0.657903,0.650341,0.0663181,3.80884,5.51344,1.18904,1.1478,3.93426,3.42599,0.265663,6.0505,5.48622,0.363664,167.857,90.7974,0.0520803,0.0533976,3.20328,0.204372,0.204973,0.262933,4.8035,0.204372,4.22277,3.5514,6.47455,5.64085,4.30636,2.7092,0.487002,0.304925,1.75242,3.84012,0.0195328,0.00909699
4,3.24535,0.00303626,0.5,0.375000,0.386131,6.06313e-05,0.4,0.475000,0.459976,3.21283e-05,350,8.95808,4.75379,8.01245,7.55183,7.27924,7.09907,0.768484,0.750259,0.740301,0.734025,0.714185,0.730153,0.0849337,2.03297,2.64543,1.04029,0.970227,2.06375,2.0244,0.154386,2.88261,3.0639,0.212425,167.857,90.7974,0.00758313,0.0220056,1.95423,0.154345,0.141311,0.103145,2.72661,0.154345,2.72588,2.6203,4.23723,4.36725,6.04515,3.5448,0.371132,0.442715,2.06072,22.1082,0.0131449,0.00315834
4,3.45764,0.00770685,0.5,0.425000,0.428072,9.74143e-05,0.4,0.475000,0.467415,8.16052e-05,350,6.30079,1.30602,5.77545,5.5132,5.35598,5.25123,0.70876,0.693109,0.684649,0.67935,0.684731,0.670848,0.036926,8.52239,12.0244,0.9756,0.969622,8.74328,9.22733,0.307151,12.8703,13.77,0.452383,167.857,90.7974,0.0743893,0.152022,8.73554,0.619993,0.253453,0.618936,12.4011,0.619993,10.3822,10.6418,16.3585,16.871,5.50569,3.22085,0.409117,0.446713,2.01177,19.2075,0.0136252,0.00328005
4,3.7006,0.016609,0.5,0.475000,0.475493,0.000102931,0.4,0.475000,0.470912,9.47658e-05,350,5.02621,0.885153,4.39096,4.07361,3.88327,3.75642,0.667634,0.642473,0.628419,0.619447,0.629626,0.608866,0.0325933,11.981,17.9455,1.10537,1.10248,12.4712,11.7751,0.415633,20.0014,18.7348,0.616408,167.857,90.7974,0.183289,0.260128,10.8389,1.13722,0.600778,1.26402,16.2774,1.13722,16.3087,14.7541,25.9354,23.5246,4.96669,2.90845,0.45132,0.446797,1.95238,15.6887,0.0138369,0.00333372
4,4.04968,0.0282403,0.5,0.525000,0.518522,8.63779e-05,0.4,0.475000,0.466876,7.16618e-05,350,7.45242,2.2539,6.59635,6.17652,5.92719,5.76202,0.738047,0.716884,0.705204,0.6978,0.698582,0.669624,0.0515538,6.22756,8.43789,1.11162,1.05422,6.52235,6.12378,0.303014,9.63507,9.46872,0.422886,167.857,90.7974,0.1225,0.142689,5.60224,0.501796,0.381448,0.754154,8.00388,0.501796,8.28073,7.44925,13.217,12.5372,4.63981,2.73351,0.486021,0.436475,1.94219,15.085,0.0198496,0.0090924
4,3.07696,0.00153911,0.5,0.325000,0.341928,1.78704e-05,0.5,0.425000,0.42452,9.76981e-05,340,4.4273,1.34672,3.83376,3.53201,3.34933,3.22686,0.644014,0.617042,0.6017,0.5918,0.609291,0.587854,0.0568882,4.42349,6.86863,1.09017,1.14587,4.54615,4.3114,0.274301,7.46908,6.69357,0.432103,163.336,72.9859,0.0315691,0.0809453,4.05761,0.483552,0.119399,0.404619,5.99425,0.483552,10.966,10.059,16.4836,14.3852,6.80551,4.14404,0.331033,0.411411,2.03579,-3.59761,0.0109407,0.00259978
4,3.31263,0.00812285,0.5,0.375000,0.375625,9.90083e-05,0.5,0.425000,0.427543,9.1008e-05,340,3.65852,0.478765,3.36329,3.21573,3.12722,3.06821,0.608279,0.592574,0.584242,0.579078,0.586523,0.584542,0.0244881,21.754,35.7631,1.10996,1.10719,22.1338,20.6755,0.644199,37.239,34.6961,0.975339,163.336,72.9859,0.208179,0.134063,19.5988,1.23753,0.676279,0.656707,32.3009,1.23753,29.6784,26.7382,45.2183,40.8407,6.39196,3.89653,0.362264,0.412176,2.00911,-4.86104,0.0111509,0.00265306
4,3.68356,0.0154164,0.5,0.425000,0.423433,0.000104615,0.5,0.425000,0.430256,8.99398e-05,340,4.83851,0.797535,4.48037,4.30276,4.19666,4.12611,0.660576,0.646242,0.638674,0.633997,0.636426,0.637148,0.0306276,18.3029,27.7075,1.17971,1.12092,18.8501,16.7218,0.61797,29.3606,27.1346,0.880444,163.336,72.9859,0.252229,0.211627,15.5148,0.872259,0.78489,0.68991,24.7186,0.872259,24.8496,21.0642,38.3553,34.2178,5.89859,3.60408,0.406306,0.412688,1.99324,-5.61251,0.0113194,0.00269574
4,4.08808,0.0137918,0.5,0.475000,0.471403,9.77219e-05,0.5,0.425000,0.430948,8.54876e-05,340,6.90008,1.72659,6.52338,6.33484,6.22166,6.14618,0.724773,0.71492,0.70972,0.706505,0.699469,0.703306,0.0435965,11.4274,15.7669,1.15492,1.16091,11.6783,10.4491,0.471272,16.7124,14.9261,0.690421,163.336,72.9859,0.172678,0.0445441,9.89459,0.478026,0.535056,0.279393,13.5815,0.478026,12.981,11.2397,20.236,17.4312,5.46824,3.34888,0.45066,0.411122,1.99043,-5.74595,0.0113806,0.00271125
4,4.38356,0.00787081,0.5,0.525000,0.518849,8.64607e-05,0.5,0.425000,0.435959,4.98725e-05,340,2.93073,1.00564,2.74106,2.64634,2.58955,2.5517,0.567145,0.554966,0.548624,0.544734,0.546017,0.545548,0.0628067,3.36179,5.92756,1.23776,1.22072,3.45483,2.9339,0.28153,6.29218,5.31829,0.42952,163.336,72.9859,0.0582924,0.0168763,2.71602,0.128848,0.185721,0.112967,4.85577,0.128848,3.4845,2.81516,5.47612,4.48596,4.94971,3.02435,0.493622,0.414108,1.96206,-7.08946,0.0196433,0.00909539
4,3.07554,0.00155484,0.5,0.325000,0.342236,1.81575e-05,0.5,0.475000,0.473821,0.000110426,340,8.32513,3.89994,6.5986,5.74838,5.24234,4.90667,0.756595,0.716944,0.692256,0.675407,0.706154,0.641727,0.0770188,3.21357,4.24741,1.05031,1.03077,3.35695,3.32086,0.212706,4.95023,5.05187,0.328493,163.336,72.9859,0.0634086,0.0731078,3.05965,0.540994,0.146191,0.535655,4.12063,0.540994,8.37316,7.9721,13.0157,12.6272,6.79473,3.8335,0.331441,0.45846,2.27039,7.51139,0.0140611,0.00339052
4,3.29997,0.00772919,0.5,0.375000,0.37772,9.9035e-05,0.5,0.475000,0.473315,0.000103274,340,4.23744,0.553154,3.76638,3.53123,3.39027,3.29635,0.635809,0.61372,0.601659,0.594061,0.607202,0.598077,0.0244559,22.3383,35.1336,1.13884,1.1308,23.1767,21.0856,0.608132,37.7471,34.6726,0.954677,163.336,72.9859,0.403824,0.332366,19.6149,1.74463,0.984531,1.32667,31.0696,1.74463,31.0976,27.3064,48.9457,43.2839,6.32356,3.60298,0.363854,0.45622,2.20527,4.42765,0.0139896,0.00337241
4,3.57898,0.0175584,0.5,0.425000,0.425065,0.000103311,0.5,0.475000,0.473847,0.000100909,340,4.4676,0.552623,4.03611,3.82085,3.69185,3.60592,0.645709,0.626685,0.61641,0.609977,0.613603,0.615583,0.0231222,27.5474,42.6623,1.13141,1.11938,28.5914,26.2962,0.704845,45.9573,42.4825,1.06878,163.336,72.9859,0.544243,0.3785,24.3478,1.88776,1.66882,1.27482,38.1124,1.88776,36.1665,31.9658,57.6187,51.4738,5.72636,3.29461,0.407233,0.453667,2.12682,0.712868,0.0140244,0.00338123
4,3.8864,0.0271753,0.5,0.475000,0.472966,0.000100612,0.5,0.475000,0.476268,9.92391e-05,340,4.98043,0.740827,4.60811,4.42207,4.31047,4.23609,0.66594,0.651492,0.643793,0.63901,0.638104,0.639284,0.0275577,23.0123,34.5561,1.1836,1.17985,23.7096,20.8477,0.674344,36.9759,32.4999,1.00969,163.336,72.9859,0.341399,0.247733,19.4426,1.20328,1.12594,0.925059,29.2886,1.20328,27.651,23.3618,44.4796,37.6994,5.21526,3.00817,0.450783,0.453561,2.0852,-1.25796,0.0141724,0.00341874
4,4.23157,0.0204896,0.5,0.525000,0.519287,9.10091e-05,0.5,0.475000,0.473975,9.438e-05,340,5.31834,1.33323,4.83781,4.60018,4.45844,4.36428,0.678054,0.660549,0.65117,0.645325,0.642347,0.65166,0.0460627,9.27841,13.6839,1.23871,1.17592,9.59647,8.0398,0.456063,14.7255,12.989,0.641678,163.336,72.9859,0.170582,0.0861832,7.4904,0.51852,0.594796,0.290987,11.6368,0.51852,10.6824,8.62385,17.2785,14.6936,4.79955,2.78806,0.49121,0.447396,2.05779,-2.55617,0.019892,0.00909179
4,3.07182,0.00164655,0.5,0.325000,0.341849,1.95705e-05,0.5,0.525000,0.52228,9.07191e-05,340,3.16796,1.05057,2.16532,1.66643,1.36786,1.16914,0.581471,0.513407,0.470566,0.441118,0.503084,0.483099,0.0613419,2.27973,3.92063,1.06074,1.05036,2.44253,2.37114,0.168565,4.53538,4.43168,0.295007,163.336,72.9859,0.0449016,0.108578,2.14919,0.511719,0.156227,0.429051,3.73266,0.511719,5.63769,5.31486,9.02012,8.58767,6.79769,3.53809,0.331275,0.505313,2.50291,18.5219,0.0170843,0.00415664
4,3.29486,0.00723451,0.5,0.375000,0.377804,9.88348e-05,0.5,0.525000,0.523114,9.86841e-05,340,6.51756,1.0872,5.62775,5.19213,4.93366,4.76253,0.714763,0.688401,0.673634,0.664191,0.678473,0.657253,0.0294849,17.0761,23.8906,1.10422,1.04507,17.8439,16.7082,0.471536,26.4161,26.0544,0.732142,163.336,72.9859,0.348363,0.346936,15.4644,1.63672,0.853086,1.56354,22.8604,1.63672,21.2714,19.2637,34.5839,33.0926,6.31341,3.31776,0.36348,0.504128,2.43382,15.2504,0.0170999,0.00416059
4,3.56085,0.0165941,0.5,0.425000,0.425273,0.000102359,0.5,0.525000,0.523105,9.98449e-05,340,4.23228,0.541967,3.70434,3.44144,3.28404,3.17925,0.635581,0.610609,0.596852,0.588141,0.594012,0.57597,0.0239913,21.8283,34.3439,1.12269,1.10498,23.0474,21.3461,0.572845,39.2625,36.678,0.931813,163.336,72.9859,0.618093,0.467738,19.443,1.91446,1.87213,2.57921,31.081,1.91446,28.0021,24.942,46.207,41.817,5.69837,3.03577,0.407418,0.501085,2.33611,10.6237,0.017091,0.00415833
4,3.85604,0.0301086,0.5,0.475000,0.471441,9.32687e-05,0.5,0.525000,0.521587,9.61724e-05,340,4.64022,0.728972,4.13777,3.88728,3.73723,3.6373,0.652787,0.631349,0.619641,0.612264,0.61436,0.616632,0.0292942,17.4358,26.7097,1.17772,1.16351,18.4317,16.1968,0.547971,29.6267,26.2918,0.85559,163.336,72.9859,0.45844,0.387235,14.8047,1.29217,1.35438,1.15269,22.9563,1.29217,22.3448,18.973,37.2459,32.0118,5.2059,2.80254,0.448591,0.495935,2.2749,7.72475,0.0169953,0.00413408
4,4.27337,0.0158263,0.5,0.525000,0.512884,5.27715e-05,0.5,0.525000,0.516148,7.80628e-05,340,5.61662,2.42028,4.99778,4.69203,4.50973,4.38868,0.68804,0.666585,0.654856,0.647463,0.631526,0.613173,0.078513,2.99079,4.34683,1.21607,1.165,3.23494,2.73729,0.234716,5.32103,4.75107,0.360086,163.336,72.9859,0.150307,0.0504627,2.4594,0.212206,0.443795,0.392433,3.73119,0.212206,3.93488,3.23574,6.59855,5.66401,4.94056,2.68766,0.46731,0.456831,2.29328,8.59544,0.0201669,0.0090878
4,3.25324,0.00433591,0.5,0.375000,0.382575,7.88237e-05,0.5,0.575000,0.564823,6.18636e-05,340,4.34539,1.13939,3.39652,2.9333,2.65885,2.47731,0.64052,0.594404,0.567305,0.549471,0.591467,0.573172,0.0490796,4.67586,7.3001,1.16396,1.0998,5.0193,4.41245,0.245169,8.16538,7.65192,0.407901,163.336,72.9859,0.16064,0.134418,4.01721,0.659799,0.317123,0.469635,6.63768,0.659799,5.28521,4.54071,8.83843,8.03642,6.13683,3.02172,0.368094,0.544022,2.56206,21.3232,0.0196796,0.00481431
4,3.48883,0.0110718,0.5,0.425000,0.424328,9.60609e-05,0.5,0.575000,0.56827,8.00419e-05,340,4.67659,0.934389,3.85083,3.44741,3.2083,3.0501,0.654242,0.617875,0.597175,0.583813,0.603632,0.590613,0.037235,9.67984,14.7955,1.1837,1.1097,10.7076,9.39901,0.378319,17.4555,16.2757,0.612113,163.336,72.9859,0.661237,0.207014,8.17758,1.08035,1.45758,0.939435,13.3329,1.08035,12.1076,10.2285,20.602,18.5654,5.61768,2.78581,0.404783,0.543587,2.49192,18.0015,0.0198858,0.00486657
4,3.88336,0.0208599,0.5,0.475000,0.465914,7.82184e-05,0.5,0.575000,0.561215,3.58321e-05,340,5.17093,1.87483,4.36333,3.96595,3.72953,3.57275,0.67288,0.641291,0.623397,0.611878,0.591338,0.612618,0.0668738,3.19123,4.74264,1.14334,1.09408,3.51637,3.23914,0.214567,5.85903,5.50861,0.347106,163.336,72.9859,0.175053,0.109324,2.79114,0.339159,0.646886,0.373506,4.33482,0.339159,4.25113,3.71817,7.28676,6.66017,5.32969,2.68446,-nan,-nan,2.49343,18.073,0.0194503,0.0047562
4,3.34052,0.00822809,0.5,0.375000,0.372899,9.6013e-05,0.6,0.475000,0.488968,2.86499e-05,330,8.22713,3.24729,7.37813,6.96284,6.71653,6.5535,0.754644,0.736336,0.726348,0.720059,0.734911,0.710015,0.0651618,6.90626,9.15168,1.22577,1.15087,7.08914,6.03787,0.500425,9.74216,8.91977,0.42979,86.0119,112.713,0.0724225,0.0767737,5.63422,0.442836,0.119527,0.393546,7.95198,0.442836,10.4355,8.51346,16.5885,14.4139,6.5013,3.5973,0.359634,0.47253,2.33542,-7.90647,0.0149615,0.00361869
4,4.19228,0.00793125,0.5,0.475000,0.470308,9.69507e-05,0.6,0.475000,0.489634,2.55882e-05,330,2.93893,1.43554,2.63446,2.48256,2.39153,2.33088,0.567657,0.547816,0.53722,0.530629,0.541413,0.545471,0.0894439,2.01306,3.54626,1.23156,1.21354,2.05141,1.74567,0.279192,3.67155,3.08249,0.265196,86.0119,112.713,0.0138434,0.0172949,1.63456,0.124146,0.0590381,0.0442033,2.92224,0.124146,2.67993,2.17605,4.3814,3.61042,5.60543,3.13784,0.449824,0.468956,2.32684,-8.24472,0.014988,0.00362542
4,3.07241,0.00167517,0.5,0.325000,0.341655,2.09897e-05,0.6,0.525000,0.523478,0.000100816,330,3.34302,1.24841,2.48779,2.05267,1.78914,1.61242,0.591449,0.537593,0.504351,0.481788,0.512405,0.506673,0.0694592,2.95047,4.98855,1.10028,1.1427,3.0613,2.9177,0.295249,5.68635,5.16898,0.306633,86.0119,112.713,0.040087,0.0606375,2.68157,0.552836,0.262752,0.347908,4.36559,0.552836,8.22666,7.47689,13.2003,11.5519,6.80423,3.5415,0.330656,0.507014,2.51092,-0.985749,0.01713,0.00416822
4,3.3031,0.00766748,0.5,0.375000,0.376564,9.9181e-05,0.6,0.525000,0.524872,0.000100541,330,4.45294,0.659515,3.89772,3.62312,3.45931,3.3505,0.645094,0.620143,0.60646,0.597818,0.616416,0.609585,0.0276905,22.2753,34.5303,1.16096,1.11188,22.8203,20.3024,0.817684,36.1774,33.6188,0.768283,86.0119,112.713,0.301709,0.167736,19.1869,1.82749,0.687819,0.793553,31.0556,1.82749,27.5984,23.7719,45.0068,40.4779,6.35498,3.32947,0.362623,0.505949,2.45587,-3.15657,0.0172211,0.00419131
4,3.64442,0.0164319,0.5,0.425000,0.423535,0.000103227,0.6,0.525000,0.527562,9.64026e-05,330,4.18473,0.653163,3.7472,3.52899,3.39825,3.31116,0.633464,0.612763,0.60154,0.594499,0.603632,0.602981,0.0292506,20.1295,31.7768,1.16175,1.14787,20.6001,18.3408,0.79481,33.5014,30.2892,0.760742,86.0119,112.713,0.217067,0.187999,17.3269,1.43506,0.761029,0.741367,27.6833,1.43506,25.2197,21.7084,41.8098,36.4237,5.84354,3.07744,0.405981,0.506037,2.41986,-4.57655,0.017375,0.00423031
4,4.04923,0.0167972,0.5,0.475000,0.471555,9.65219e-05,0.6,0.525000,0.527422,9.60789e-05,330,5.42264,1.22963,4.88445,4.61721,4.45745,4.35119,0.681618,0.662332,0.651859,0.645283,0.649655,0.640391,0.041548,12.7015,18.6343,1.24155,1.20791,12.9457,10.717,0.653195,19.962,17.2352,0.609773,86.0119,112.713,0.105154,0.0915813,10.2304,0.814003,0.451508,0.647642,15.4269,0.814003,14.3833,11.585,24.161,20.0023,5.42096,2.87127,0.450095,0.503336,2.41421,-4.79934,0.0173686,0.00422869
4,4.37657,0.00677606,0.5,0.525000,0.512759,4.69271e-05,0.6,0.525000,0.523306,7.82575e-05,330,3.28543,1.445,2.99531,2.84997,2.76268,2.70445,0.588219,0.571141,0.562042,0.556389,0.568492,0.565756,0.0816733,2.38462,4.05397,1.21436,1.23022,2.43452,2.10111,0.286812,4.19706,3.5182,0.281237,86.0119,112.713,0.0234468,0.0176451,1.96368,0.13529,0.0554416,0.0608692,3.29533,0.13529,2.46702,2.03154,4.16846,3.38839,5.04187,2.70608,0.474888,0.473994,2.38142,-6.09245,0.0202161,0.00908709
4,3.07579,0.00158552,0.5,0.325000,0.34231,1.78543e-05,0.6,0.575000,0.573138,0.000106666,330,1.32372,0.607383,0.439822,-0.0139977,-0.290211,-0.476017,0.436484,0.324297,0.247366,0.191329,0.360985,0.319125,0.0642915,1.76899,4.05282,1.10492,1.16851,2.07543,2.02012,0.233112,4.64571,4.12235,0.2667,86.0119,112.713,0.208357,0.0689811,1.60101,0.626294,0.25693,0.250458,3.46836,0.626294,6.55061,5.92858,10.7997,9.24226,6.79327,3.22825,0.331508,0.555942,2.74735,8.33767,0.0201738,0.00493957
4,3.29562,0.00760245,0.5,0.375000,0.377357,0.000100435,0.6,0.575000,0.573651,0.000102918,330,5.5623,0.900446,4.64018,4.1896,3.92251,3.7458,0.686268,0.652785,0.633682,0.621332,0.644075,0.638106,0.029543,20.0916,29.2766,1.19138,1.12497,20.9837,18.1518,0.723628,31.6505,29.094,0.690336,86.0119,112.713,0.316568,0.43226,16.8641,2.14494,0.843466,1.26673,26.0242,2.14494,23.1541,19.4347,38.896,34.575,6.32479,3.04002,0.363541,0.55318,2.67357,5.42809,0.0202379,0.00495579
4,3.58149,0.0187031,0.5,0.425000,0.423696,9.89257e-05,0.6,0.575000,0.572758,9.82068e-05,330,4.06578,0.586015,3.42738,3.11141,2.92285,2.79757,0.628058,0.596089,0.578143,0.566653,0.587589,0.581843,0.0270232,22.2058,35.3563,1.21402,1.17319,23.0718,19.8188,0.815284,38.1135,33.6878,0.793198,86.0119,112.713,0.385008,0.328303,18.2912,2.19609,1.08224,1.26799,30.137,2.19609,27.7725,22.8765,47.4394,40.4364,5.75524,2.8132,0.405447,0.548719,2.58277,1.84745,0.0201848,0.00494235
4,3.99708,0.0217696,0.5,0.475000,0.466881,7.53057e-05,0.6,0.575000,0.566571,7.60211e-05,330,4.70413,1.18851,4.1007,3.79946,3.61887,3.49853,0.655336,0.629662,0.615358,0.606241,0.611932,0.614619,0.0470623,7.60625,11.6066,1.14221,1.13623,8.09162,7.33138,0.45766,12.9753,11.8458,0.455024,86.0119,112.713,0.123094,0.30184,6.65925,0.698252,0.477947,0.726608,10.2151,0.698252,9.52112,8.33571,16.4238,14.4547,5.44511,2.70309,0.441753,0.537484,2.58727,2.02498,0.0197996,0.00484474
4,3.07715,0.00145548,0.5,0.325000,0.342026,1.81498e-05,0.6,0.625000,0.623477,9.52232e-05,330,1.86367,0.770798,0.794978,0.237517,-0.104745,-0.336257,0.488375,0.374345,0.292038,0.229832,0.406859,0.349623,0.0672549,1.76512,3.61427,1.14323,1.22802,2.08486,1.90089,0.209502,4.40474,3.6907,0.25241,86.0119,112.713,0.212185,0.0674935,1.54397,0.602947,0.298496,0.345198,2.94317,0.602947,4.48274,3.9211,7.57161,6.16571,6.80314,2.91815,0.331309,0.603663,2.99306,18.0267,0.0233931,0.00575537
4,3.29413,0.00756463,0.5,0.375000,0.376369,9.42088e-05,0.6,0.625000,0.621527,9.28239e-05,330,6.78143,1.4023,5.45929,4.82249,4.44784,4.20109,0.721744,0.682852,0.65996,0.64488,0.668959,0.659794,0.0361919,13.8138,19.1394,1.20893,1.12936,14.6032,12.4739,0.569666,21.2871,19.5316,0.546017,86.0119,112.713,0.328036,0.324998,11.4265,1.70047,0.841561,1.0601,16.9472,1.70047,16.2002,13.4005,27.8919,24.6972,6.34467,2.7765,0.361667,0.599487,2.9037,14.503,0.0232141,0.00571001
4,3.61909,0.0176604,0.5,0.425000,0.41727,8.17421e-05,0.6,0.625000,0.612984,5.14726e-05,330,5.21533,1.51448,4.16068,3.63727,3.32448,3.11646,0.674455,0.632383,0.60719,0.590414,0.615335,0.566488,0.0535012,5.52132,8.18634,1.1038,1.08772,5.85159,5.5812,0.360331,9.78871,9.36578,0.369146,86.0119,112.713,0.193878,0.105332,5.00209,0.828028,0.50531,0.967835,7.52615,0.828028,7.83701,7.1,13.6702,12.5677,5.93417,2.67941,0.392497,0.584788,2.83594,11.831,0.022697,0.00557897
4,3.07548,0.00173576,0.5,0.325000,0.341344,2.00404e-05,0.7,0.575000,0.577687,8.70907e-05,320,2.48158,0.986755,0.784415,-0.0537458,-0.553357,-0.885073,0.53715,0.372964,0.239785,0.129588,0.400351,0.357455,0.0704643,2.17909,4.05677,1.10361,1.0873,2.47214,2.32176,0.220118,4.74345,4.52507,0.339535,102.643,72.8146,0.174119,0.091415,1.97451,0.954127,0.251479,0.380062,3.73105,0.954127,6.19001,5.60887,10.2312,9.40972,6.81806,3.21667,0.330529,0.559195,2.77631,-6.20805,0.0205297,0.00502974
4,3.32874,0.0083607,0.5,0.375000,0.374295,9.7931e-05,0.7,0.575000,0.580615,8.1222e-05,320,6.14655,1.37943,5.12322,4.62586,4.33187,4.1377,0.704333,0.671169,0.652209,0.639937,0.65965,0.642524,0.040196,12.0678,17.1336,1.13831,1.06598,12.44,11.2657,0.493679,18.6773,18.2058,0.681781,102.643,72.8146,0.212017,0.11497,10.6015,1.34378,0.60041,0.847722,16.0732,1.34378,15.0807,13.2484,25.3891,23.8177,6.44907,3.04761,0.360956,0.561237,2.75429,-6.95189,0.0206388,0.00505739
4,3.74996,0.0117209,0.5,0.425000,0.423002,9.92772e-05,0.7,0.575000,0.581064,7.89568e-05,320,3.11399,0.64525,2.52258,2.2279,2.05143,1.93392,0.578296,0.540059,0.518297,0.50425,0.53713,0.522801,0.0382492,8.71789,15.0751,1.21088,1.19627,9.08174,7.70005,0.432626,16.2937,14.097,0.659185,102.643,72.8146,0.166157,0.13433,7.19963,1.02054,0.376263,0.64239,12.6018,1.02054,11.3154,9.34476,19.4172,16.2314,5.99732,2.85695,0.406971,0.55825,2.7467,-7.20836,0.0207109,0.00507565
4,4.14664,0.00809709,0.5,0.475000,0.466101,6.53149e-05,0.7,0.575000,0.578089,7.44495e-05,320,3.22835,1.12447,2.74265,2.49983,2.35414,2.25703,0.584967,0.555071,0.538449,0.527867,0.550649,0.540908,0.0645643,3.29979,5.64097,1.23484,1.23423,3.43267,2.9036,0.27247,6.06427,5.04967,0.413139,102.643,72.8146,0.0594922,0.0481165,2.67223,0.306762,0.14233,0.200638,4.57045,0.306762,3.94677,3.19617,6.85802,5.55653,5.6322,2.72214,0.44481,0.552354,2.74281,-7.33975,0.0204974,0.00502156
4,3.29178,0.00746553,0.5,0.375000,0.377019,9.26331e-05,0.7,0.625000,0.6205,9.70756e-05,320,5.47336,1.13502,3.93939,3.19781,2.76066,2.47242,0.683323,0.622137,0.583206,0.556257,0.592674,0.586129,0.0379418,12.7656,18.6816,1.2048,1.14673,13.5489,11.6051,0.505951,21.789,19.6247,0.726477,102.643,72.8146,0.39145,0.258696,10.5955,2.32618,1.38816,1.32164,16.2912,2.32618,14.3485,11.9094,24.7327,21.568,6.32542,2.78133,0.362459,0.598375,2.89168,-2.31049,0.0231447,0.00569241
4,3.62965,0.0139202,0.5,0.425000,0.417433,8.25114e-05,0.7,0.625000,0.613739,5.54777e-05,320,3.76734,1.10179,2.63401,2.08084,1.75314,1.53639,0.613767,0.547785,0.506647,0.478546,0.517141,0.528507,0.0547866,5.17979,8.43934,1.23085,1.17492,5.62438,4.79085,0.34418,9.99182,8.85159,0.503024,102.643,72.8146,0.195552,0.165652,4.2083,0.948239,0.765583,0.555761,7.18289,0.948239,7.48203,6.07874,13.0675,11.122,5.94647,2.68219,0.393204,0.585775,2.84661,-3.8331,0.022757,0.00559417
4.75,3.84376,0.00371478,0.45,0.325000,0.338485,3.28553e-05,0.4,0.325000,0.341326,1.31673e-05,180,5.30242,2.02696,4.98668,4.82995,4.73627,4.67396,0.677503,0.666173,0.660247,0.656604,0.662528,0.661911,0.0702709,1.9602,2.89327,1.15222,1.09425,1.96966,1.79172,0.155513,2.94109,2.75983,0.193304,227.573,140.285,0.00254978,0.00566215,1.70124,0.0774511,0.0181728,0.0255321,2.64407,0.0774511,2.36353,2.0513,3.49771,3.19645,8.39656,5.71748,0.329988,0.332564,2.0656,-7.84797,-0.0193606,0.00991235
4.75,4.19669,0.0144817,0.45,0.375000,0.372511,0.00010409,0.4,0.325000,0.34309,1.17302e-05,180,7.61305,2.19706,7.406,7.30309,7.24155,7.2006,0.74167,0.73698,0.734586,0.733133,0.735783,0.735227,0.0488731,4.50548,6.07478,1.05125,0.978009,4.54395,4.49114,0.221421,6.15112,6.5005,0.266673,227.573,140.285,0.0164034,0.0201888,4.28582,0.0861991,0.0339343,0.0441252,6.21137,0.0861991,4.56467,4.34213,6.83308,6.98672,7.95314,5.4139,0.362567,0.333409,2.05965,-8.11319,-0.0188564,0.00987331
